"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Just posted a video https://t.co/vT1YL5503q",FALSE,118,NA,2016-09-23 05:33:13,FALSE,NA,"779191869406314496",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",22,FALSE,FALSE,NA,NA
"Chanel fragrance launch @ Hollywood Hills https://t.co/Uati8T8qmH",FALSE,121,NA,2016-09-23 05:04:37,FALSE,NA,"779184674644033540",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",25,FALSE,FALSE,"-118.34","34.12"
"Just posted a photo https://t.co/hO58VgoNAd",FALSE,84,NA,2016-09-23 05:02:33,FALSE,NA,"779184152243503104",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",21,FALSE,FALSE,NA,NA
"Congrats to my boy, good friend &amp; my lawyer &amp; Exec producer #notorious. Tonight #notorious at 9! Ì†ΩÌπåÌ†ºÌøª@kmei2121‚Ä¶ https://t.co/FMziwBDmXZ",FALSE,226,NA,2016-09-22 22:17:23,TRUE,NA,"779082188629217282",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nas",60,FALSE,FALSE,NA,NA
"Birth of a Nation movie premiere in LA https://t.co/WxgfTbKntz",FALSE,268,NA,2016-09-22 02:57:30,FALSE,NA,"778790295525814272",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",90,FALSE,FALSE,NA,NA
"Don't miss me and @kdtrey5 on Any Given Wednesday tomorrow! HBO at 10pm. https://t.co/TdUQ0CAgtm",FALSE,252,NA,2016-09-20 19:26:40,FALSE,NA,"778314451699326976",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",84,FALSE,FALSE,NA,NA
"Just posted a photo https://t.co/PDUwVlDz5g",FALSE,156,NA,2016-09-18 06:06:01,FALSE,NA,"777388188201517056",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",49,FALSE,FALSE,NA,NA
"#Repost @daveeast
„Éª„Éª„Éª
KEISHA Ì†ºÌæ• @iamfredfocus #KAIRICHANELTHE30TH (Full Video In Bio) https://t.co/Dp3ZTFOVCF",FALSE,84,NA,2016-09-16 23:13:45,FALSE,NA,"776922047893078017",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",36,FALSE,FALSE,NA,NA
"It All reveals in time.... https://t.co/DxZGn8b2Yo",FALSE,379,NA,2016-09-14 18:31:44,FALSE,NA,"776126300717195264",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",214,FALSE,FALSE,NA,NA
"#TheGetDown
Stream it now on @Spotify!
https://t.co/VoNlNHFYzq",FALSE,651,NA,2016-09-14 06:53:34,FALSE,NA,"775950599946842113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nas",300,FALSE,FALSE,NA,NA
